TRAP_DATE,GENUS,SPECIES,TYPE,GENDER,RURAL NORTH WEST,RURAL NORTH EAST,RURAL SOUTH EAST,RIVER VALLEY EAST,RIVER VALLEY WEST,RESIDENTIAL NORTH,RURAL SOUTH WEST,LAGOON,GOLF COURSE,INDUSTRIAL PARK,RESIDENTIAL SOUTH,TOTAL
September 03 2013,,,Unknown,Female,,,,,,,,,,,,0
September 03 2013,,,,Male,1,23,111,4,10,2,7,1,,,35,194
September 10 2013,Aedes,,,Female,,,,,,,,,,,,0
September 10 2013,Aedes,,Black legs,Female,,1,1,,,,,,,,1,3
September 10 2013,Aedes,cataphylla,Black legs,Female,,,,,,,,,,,,0
September 10 2013,Aedes,cinereus,Black legs,Female,,,,,,,,,,,,0
September 10 2013,Aedes,communis,Black legs,Female,,,,,,,,,,,,0
September 10 2013,Aedes,diantaeus,Black legs,Female,,,,,,,,,,,,0
September 10 2013,Aedes,hexodontus,Black legs,Female,,,,,,,,,,,,0
September 10 2013,Aedes,impiger,Black legs,Female,,,,,,,,,,,,0
September 10 2013,Aedes,implicatus,Black legs,Female,,,,,,,,,,,,0
September 10 2013,Aedes,intrudens,Black legs,Female,,,,,,,,,,,,0
September 10 2013,Aedes,pionips,Black legs,Female,,,,,,,,,,,,0
September 10 2013,Aedes,provocans,Black legs,Female,,,,,,,,,,,,0
September 10 2013,Aedes,pullatus,Black legs,Female,,,,,,,,,,,,0
September 10 2013,Aedes,spencerii,Black legs,Female,,,1,,,,,,,,,1
September 10 2013,Aedes,sticticus,Black legs,Female,,,,,,,,,,,,0
September 10 2013,Aedes,,Banded legs,Female,,,,,,,,,,,,0
September 10 2013,Aedes,campestris,Banded legs,Female,,,,,,,,,,,,0
September 10 2013,Aedes,canadensis,Banded legs,Female,,,,,,,,,,,,0
September 10 2013,Aedes,dorsalis,Banded legs,Female,,2,4,1,,,,5,,,,12
September 10 2013,Aedes,euedes,Banded legs,Female,,,,,,,,,,,,0
September 10 2013,Aedes,excrucians,Banded legs,Female,,,,,,,,,,,,0
September 10 2013,Aedes,fitchii,Banded legs,Female,,,,,,,,,,,,0
September 10 2013,Aedes,flavescens,Banded legs,Female,,,,,,,,,,,,0
September 10 2013,Aedes,increpitus,Banded legs,Female,,,,,,,,,,,,0
September 10 2013,Aedes,mercurator,Banded legs,Female,,,,,,,,,,,,0
September 10 2013,Aedes,nigromaculis,Banded legs,Female,,,,,,,,,,,,0
September 10 2013,Aedes,riparius,Banded legs,Female,,,,,,,,,,,,0
September 10 2013,Aedes,vexans,Banded legs,Female,2,17,13,3,7,2,9,16,,,13,82
September 10 2013,Culex,,,Female,,,,,,,,,,,,0
September 10 2013,Culex,tarsalis,,Female,,,1,,,,2,,,,,3
September 10 2013,Culex,territans,,Female,,,1,,1,,,,,,,2
September 10 2013,Culiseta,,,Female,,,,,,,,,,,,0
September 10 2013,Culiseta,alaskensis,,Female,,,,,,,,,,,,0
September 10 2013,Culiseta,impatiens,,Female,,,,,,,,,,,,0
September 10 2013,Culiseta,incidens,,Female,,,,,,,,,,,,0
September 10 2013,Culiseta,inornata,,Female,2,7,9,1,3,2,10,5,,,3,42
September 10 2013,Culiseta,minnesotae,,Female,,,,,,,,,,,,0
September 10 2013,Culiseta,morsitans,,Female,,2,1,,,,,,,,,3
September 10 2013,Mansonia,perturbans,,Female,,,,,,,,,,,,0
September 10 2013,Anopheles,earlei,,Female,,,1,,,,,,,,,1
September 10 2013,,,Unknown,Female,,1,1,,,,,,,,,2
September 10 2013,,,,Male,9,33,84,5,21,7,14,11,,,47,231
September 17 2013,Aedes,,,Female,,,,,,,,,,,,0
September 17 2013,Aedes,,Black legs,Female,,1,,,,,,,,,,1
September 17 2013,Aedes,cataphylla,Black legs,Female,,,,,,,,,,,,0
September 17 2013,Aedes,cinereus,Black legs,Female,,,,,,,,,,,,0
September 17 2013,Aedes,communis,Black legs,Female,,,,,,,,,,,,0
September 17 2013,Aedes,diantaeus,Black legs,Female,,,,,,,,,,,,0
September 17 2013,Aedes,hexodontus,Black legs,Female,,,,,,,,,,,,0
September 17 2013,Aedes,impiger,Black legs,Female,,,,,,,,,,,,0
September 17 2013,Aedes,implicatus,Black legs,Female,,,,,,,,,,,,0
September 17 2013,Aedes,intrudens,Black legs,Female,,,,,,,,,,,,0
September 17 2013,Aedes,pionips,Black legs,Female,,,,,,,,,,,,0
September 17 2013,Aedes,provocans,Black legs,Female,,,,,,,,,,,,0
September 17 2013,Aedes,pullatus,Black legs,Female,,,,,,,,,,,,0
September 17 2013,Aedes,punctor,Black legs,Female,,,,,,,,,,,,0
September 17 2013,Aedes,spencerii,Black legs,Female,,1,1,,,,1,5,,,,8
September 17 2013,Aedes,sticticus,Black legs,Female,,,,,,,,,,,,0
September 17 2013,Aedes,,Banded legs,Female,,,,,,,,,,,,0
September 17 2013,Aedes,campestris,Banded legs,Female,,,,,,,,,,,,0
September 17 2013,Aedes,canadensis,Banded legs,Female,,,,,,,,,,,,0
September 17 2013,Aedes,dorsalis,Banded legs,Female,,,,,,,,,,,,0
September 17 2013,Aedes,euedes,Banded legs,Female,,,,,,,,,,,,0
September 17 2013,Aedes,excrucians,Banded legs,Female,,,,,,,,,,,,0
September 17 2013,Aedes,fitchii,Banded legs,Female,,,,,,,,,,,,0
September 17 2013,Aedes,flavescens,Banded legs,Female,,,,,,,,,,,,0
September 17 2013,Aedes,increpitus,Banded legs,Female,,,,,,,,,,,,0
September 17 2013,Aedes,mercurator,Banded legs,Female,,,,,,,,,,,,0
September 17 2013,Aedes,nigromaculis,Banded legs,Female,,,,,,,,,,,,0
September 17 2013,Aedes,riparius,Banded legs,Female,,,,,,,,,,,,0
September 17 2013,Aedes,vexans,Banded legs,Female,3,47,,7,,,3,,,,6,66
September 17 2013,Culex,,,Female,,,,,,,,,,,,0
September 17 2013,Culex,tarsalis,,Female,,,,1,,,,,,,,1
September 17 2013,Culex,territans,,Female,,1,2,1,,,,,,,1,5
September 17 2013,Culiseta,,,Female,,,,,,,,,,,,0
September 17 2013,Culiseta,alaskensis,,Female,,,,,,,,,,,,0
September 17 2013,Culiseta,impatiens,,Female,,,,,,,,,,,,0
September 17 2013,Culiseta,incidens,,Female,,,,,,,,,,,,0
September 17 2013,Culiseta,inornata,,Female,4,14,13,,10,7,22,4,,,19,93
September 17 2013,Culiseta,minnesotae,,Female,,,,,,,,,,,,0
September 17 2013,Culiseta,morsitans,,Female,,,3,,,,,,,,,3
September 17 2013,Mansonia,perturbans,,Female,,,,,,,,,,,,0
September 17 2013,Anopheles,earlei,,Female,1,,3,,,,,,,,1,5
September 17 2013,,,Unknown,Female,,,,,,,,,,,,0
September 17 2013,,,,Male,30,31,67,18,11,6,27,8,,,36,234
September 24 2013,Aedes,,,Female,,,,,,,,,,,,0
September 24 2013,Aedes,,Black legs,Female,,,,,,,,,,,,0
September 24 2013,Aedes,cataphylla,Black legs,Female,,,,,,,,,,,,0
September 24 2013,Aedes,cinereus,Black legs,Female,,,,,,,,,,,,0
September 24 2013,Aedes,communis,Black legs,Female,,,,,,,,,,,,0
September 24 2013,Aedes,diantaeus,Black legs,Female,,,,,,,,,,,,0
September 24 2013,Aedes,hexodontus,Black legs,Female,,,,,,,,,,,,0
September 24 2013,Aedes,impiger,Black legs,Female,,,,,,,,,,,,0
September 24 2013,Aedes,implicatus,Black legs,Female,,,,,,,,,,,,0
September 24 2013,Aedes,intrudens,Black legs,Female,,,,,,,,,,,,0
September 24 2013,Aedes,pionips,Black legs,Female,,,,,,,,,,,,0
September 24 2013,Aedes,provocans,Black legs,Female,,,,,,,,,,,,0
September 24 2013,Aedes,pullatus,Black legs,Female,,,,,,,,,,,,0
September 24 2013,Aedes,punctor,Black legs,Female,,,,,,,,,,,,0
September 24 2013,Aedes,spencerii,Black legs,Female,,,,,,,,,,,,0
September 24 2013,Aedes,sticticus,Black legs,Female,,,,,,,,,,,,0
September 24 2013,Aedes,,Banded legs,Female,,,,,,,,,,,,0
September 24 2013,Aedes,campestris,Banded legs,Female,,,,,,,,,,,,0
September 24 2013,Aedes,canadensis,Banded legs,Female,,,,,,,,,,,,0
September 24 2013,Aedes,dorsalis,Banded legs,Female,,,,,,,,,,,,0
September 24 2013,Aedes,euedes,Banded legs,Female,,,,,,,,,,,,0
September 24 2013,Aedes,excrucians,Banded legs,Female,,,,,,,,,,,,0
September 24 2013,Aedes,fitchii,Banded legs,Female,,,,,,,,,,,,0
September 24 2013,Aedes,flavescens,Banded legs,Female,,,,,,,,,,,,0
September 24 2013,Aedes,increpitus,Banded legs,Female,,,,,,,,,,,,0
September 24 2013,Aedes,mercurator,Banded legs,Female,,,,,,,,,,,,0
September 24 2013,Aedes,nigromaculis,Banded legs,Female,,,,,,,,,,,,0
September 24 2013,Aedes,riparius,Banded legs,Female,,,,,,,,,,,,0
September 24 2013,Aedes,vexans,Banded legs,Female,1,9,,2,,,,1,,,,13
September 24 2013,Culex,,,Female,,,,,,,,,,,,0
September 24 2013,Culex,tarsalis,,Female,1,,,,,,,,,,,1
September 24 2013,Culex,territans,,Female,1,,1,,,,,,,,,2
September 24 2013,Culiseta,,,Female,,,,,,,,,,,,0
September 24 2013,Culiseta,alaskensis,,Female,,,,,,,,,,,,0
September 24 2013,Culiseta,impatiens,,Female,,,,,,,,,,,,0
September 24 2013,Culiseta,incidens,,Female,,,,,,,,,,,,0
September 24 2013,Culiseta,inornata,,Female,2,4,6,,3,1,5,1,,,5,27
September 24 2013,Culiseta,minnesotae,,Female,,,,,,,,,,,,0
September 24 2013,Culiseta,morsitans,,Female,,,1,,,,1,,,,,2
September 24 2013,Mansonia,perturbans,,Female,,,,,,,,,,,,0
September 24 2013,Anopheles,earlei,,Female,,,,,,,,,,,,0
September 24 2013,,,Unknown,Female,,,,,,,,,,,,0
September 24 2013,,,,Male,10,21,19,8,2,1,3,5,,,3,72
May 13 2014,Aedes,,,Female,,,,,,,,,,,,0
May 13 2014,Aedes,,Black legs,Female,,,,,,,,,,,,0
May 13 2014,Aedes,cataphylla,Black legs,Female,,,,,,,,,,,,0
May 13 2014,Aedes,cinereus,Black legs,Female,,,,,,,,,,,,0
May 13 2014,Aedes,communis,Black legs,Female,,,,,,,,,,,,0
May 13 2014,Aedes,diantaeus,Black legs,Female,,,,,,,,,,,,0
May 13 2014,Aedes,hexodontus,Black legs,Female,,,,,,,,,,,,0
May 13 2014,Aedes,impiger,Black legs,Female,,,,,,,,,,,,0
May 13 2014,Aedes,implicatus,Black legs,Female,,,,,,,,,,,,0
May 13 2014,Aedes,intrudens,Black legs,Female,,,,,,,,,,,,0
May 13 2014,Aedes,pionips,Black legs,Female,,,,,,,,,,,,0
May 13 2014,Aedes,provocans,Black legs,Female,,,,,,,,,,,,0
May 13 2014,Aedes,pullatus,Black legs,Female,,,,,,,,,,,,0
May 13 2014,Aedes,punctor,Black legs,Female,,,,,,,,,,,,0
May 13 2014,Aedes,spencerii,Black legs,Female,,,,,,,,,,,,0
May 13 2014,Aedes,sticticus,Black legs,Female,,,,,,,,,,,,0
May 13 2014,Aedes,,Banded legs,Female,,,,,,,,,,,,0
May 13 2014,Aedes,campestris,Banded legs,Female,,,,,,,,,,,,0
May 13 2014,Aedes,canadensis,Banded legs,Female,,,,,,,,,,,,0
May 13 2014,Aedes,dorsalis,Banded legs,Female,,,,,,,,,,,,0
May 13 2014,Aedes,euedes,Banded legs,Female,,,,,,,,,,,,0
May 13 2014,Aedes,excrucians,Banded legs,Female,,,,,,,,,,,,0
May 13 2014,Aedes,fitchii,Banded legs,Female,,,,,,,,,,,,0
May 13 2014,Aedes,flavescens,Banded legs,Female,,,,,,,,,,,,0
May 13 2014,Aedes,increpitus,Banded legs,Female,,,,,,,,,,,,0
May 13 2014,Aedes,mercurator,Banded legs,Female,,,,,,,,,,,,0
May 13 2014,Aedes,nigromaculis,Banded legs,Female,,,,,,,,,,,,0
May 13 2014,Aedes,riparius,Banded legs,Female,,,,,,,,,,,,0
May 13 2014,Aedes,vexans,Banded legs,Female,,,,,,,,,,,,0
May 13 2014,Culex,,,Female,,,,,,,,,,,,0
May 13 2014,Culex,tarsalis,,Female,,,,,,,,,,,,0
May 13 2014,Culex,territans,,Female,,,,,,,,,,,,0
May 13 2014,Culiseta,,,Female,,,,,,,,,,,,0
May 13 2014,Culiseta,alaskensis,,Female,,,,,,,,,,,,0
May 13 2014,Culiseta,impatiens,,Female,,,,,,,,,,,,0
May 13 2014,Culiseta,incidens,,Female,,,,,,,,,,,,0
May 13 2014,Culiseta,inornata,,Female,,,,,,,,,,,,0
May 13 2014,Culiseta,minnesotae,,Female,,1,,3,,,,,,,,4
May 13 2014,Culiseta,morsitans,,Female,,,,,,,,,,,,0
May 13 2014,Mansonia,perturbans,,Female,,,,,,,,,,,,0
May 13 2014,Anopheles,earlei,,Female,,,,,,,,,,,,0
May 13 2014,,,Unknown,Female,,,,,,,,,,,,0
May 13 2014,,,,Male,,,,,,,,,,,,0
May 20 2014,Aedes,,,Female,,,,,,,,,,,,0
May 20 2014,Aedes,,Black legs,Female,,,,,,,,,,,,0
May 20 2014,Aedes,cataphylla,Black legs,Female,,,,,,,,,,,,0
May 20 2014,Aedes,cinereus,Black legs,Female,,,,,,,,,,,,0
May 20 2014,Aedes,communis,Black legs,Female,,,,,,,,,,,,0
May 20 2014,Aedes,diantaeus,Black legs,Female,,,,,,,,,,,,0
May 20 2014,Aedes,hexodontus,Black legs,Female,,,,,,,,,,,,0
May 20 2014,Aedes,impiger,Black legs,Female,,,,,,,,,,,,0
May 20 2014,Aedes,implicatus,Black legs,Female,,1,,,,,,,,,,1
May 20 2014,Aedes,intrudens,Black legs,Female,,,,,,,,,,,,0
May 20 2014,Aedes,pionips,Black legs,Female,,,,,,,,,,,,0
May 20 2014,Aedes,provocans,Black legs,Female,,,,,,,,,,,,0
May 20 2014,Aedes,pullatus,Black legs,Female,,,,,,,,,,,,0
May 20 2014,Aedes,punctor,Black legs,Female,,,,,,,,,,,,0
May 20 2014,Aedes,spencerii,Black legs,Female,,,,,,,,,,,,0
May 20 2014,Aedes,sticticus,Black legs,Female,,,,,,,,,,,,0
May 20 2014,Aedes,,Banded legs,Female,,,,,,,,,,,,0
May 20 2014,Aedes,campestris,Banded legs,Female,,,,,,,,,,,,0
May 20 2014,Aedes,canadensis,Banded legs,Female,,,,,,,,,,,,0
May 20 2014,Aedes,dorsalis,Banded legs,Female,,,,,,,,,,,,0
May 20 2014,Aedes,euedes,Banded legs,Female,,,,,,,,,,,,0
May 20 2014,Aedes,excrucians,Banded legs,Female,,,,,,,,,,,,0
May 20 2014,Aedes,fitchii,Banded legs,Female,,,,,,,,,,,,0
May 20 2014,Aedes,flavescens,Banded legs,Female,,1,,,,,,,,,,1
May 20 2014,Aedes,increpitus,Banded legs,Female,,,,,,,,,,,,0
May 20 2014,Aedes,mercurator,Banded legs,Female,,,,,,,,,,,,0
May 20 2014,Aedes,nigromaculis,Banded legs,Female,,,,,,,,,,,,0
May 20 2014,Aedes,riparius,Banded legs,Female,,,,,,,,,,,,0
May 20 2014,Aedes,vexans,Banded legs,Female,,,,,,,,,,,,0
May 20 2014,Culex,,,Female,,,,,,,,,,,,0
May 20 2014,Culex,tarsalis,,Female,,,,,,,,,,,,0
May 20 2014,Culex,territans,,Female,,,,,,,,,,,,0
May 20 2014,Culiseta,,,Female,,,,,,,,,,,,0
May 20 2014,Culiseta,alaskensis,,Female,1,,,,,,,,,,1,2
May 20 2014,Culiseta,impatiens,,Female,,,,,,,,,,,,0
May 20 2014,Culiseta,incidens,,Female,,,,,,,,,,,,0
May 20 2014,Culiseta,inornata,,Female,,,,,,,,,,,,0
May 20 2014,Culiseta,minnesotae,,Female,1,,,,1,,,,,,1,3
May 20 2014,Culiseta,morsitans,,Female,,,,,,,,,,,,0
May 20 2014,Mansonia,perturbans,,Female,,,,,,,,,,,,0
May 20 2014,Anopheles,earlei,,Female,,,,,,,,,,,,0
May 20 2014,,,Unknown,Female,,,,,,,,,,,,0
May 20 2014,,,,Male,2,,,,2,,1,,,,1,6
May 27 2014,Aedes,,,Female,,,,,,,,,,1,,1
May 27 2014,Aedes,,Black legs,Female,1,4,,4,,2,,,,1,2,14
May 27 2014,Aedes,cataphylla,Black legs,Female,,,,,,,,,,,,0
May 27 2014,Aedes,cinereus,Black legs,Female,,,,,,,,,,,,0
May 27 2014,Aedes,communis,Black legs,Female,,,,,,,,,,,,0
May 27 2014,Aedes,diantaeus,Black legs,Female,,,,,,,,,,,,0
May 27 2014,Aedes,hexodontus,Black legs,Female,,,,,,,,,,,,0
May 27 2014,Aedes,impiger,Black legs,Female,,,,,,,,,,,,0
May 27 2014,Aedes,implicatus,Black legs,Female,,,,,,,,,,,,0
May 27 2014,Aedes,intrudens,Black legs,Female,,,,,,,,,,,,0
May 27 2014,Aedes,pionips,Black legs,Female,,,,,,,,,,,,0
May 27 2014,Aedes,provocans,Black legs,Female,,,,,,,,,,,,0
May 27 2014,Aedes,pullatus,Black legs,Female,,,,,,,,,,,,0
May 27 2014,Aedes,punctor,Black legs,Female,,,,,,,,,,,,0
May 27 2014,Aedes,spencerii,Black legs,Female,,,,,,,,,,,,0
May 27 2014,Aedes,sticticus,Black legs,Female,,,,,,,,,,,,0
May 27 2014,Aedes,,Banded legs,Female,,,,,,,,,,,,0
May 27 2014,Aedes,campestris,Banded legs,Female,,,,,,,,,,,,0
May 27 2014,Aedes,canadensis,Banded legs,Female,,,,,,,,,,,,0
May 27 2014,Aedes,dorsalis,Banded legs,Female,,1,,,,,,,,,,1
May 27 2014,Aedes,euedes,Banded legs,Female,,,,,,,,,,,,0
May 27 2014,Aedes,excrucians,Banded legs,Female,,,,,,,,,,,,0
May 27 2014,Aedes,fitchii,Banded legs,Female,,,,,,,,,,,,0
May 27 2014,Aedes,flavescens,Banded legs,Female,,,,,,,,,,,,0
May 27 2014,Aedes,increpitus,Banded legs,Female,,,,,,,,,,,,0
May 27 2014,Aedes,mercurator,Banded legs,Female,,,,,,,,,,,,0
May 27 2014,Aedes,nigromaculis,Banded legs,Female,,,,,,,,,,,,0
May 27 2014,Aedes,riparius,Banded legs,Female,,,,,,,,,,,,0
May 27 2014,Aedes,vexans,Banded legs,Female,,,,,,,,,,,,0
May 27 2014,Culex,,,Female,,,,,,,,,,,,0
May 27 2014,Culex,tarsalis,,Female,,,,,,,,,,,,0
May 27 2014,Culex,territans,,Female,,,,,,,,,,,,0
May 27 2014,Culiseta,,,Female,,,,,,,,,,,,0
May 27 2014,Culiseta,alaskensis,,Female,1,10,1,,1,1,,,,,,14
May 27 2014,Culiseta,impatiens,,Female,,,,,,,,,,,,0
May 27 2014,Culiseta,incidens,,Female,,,,,,,,,,,,0
May 27 2014,Culiseta,inornata,,Female,,1,,,,,,,,2,,3
May 27 2014,Culiseta,minnesotae,,Female,,1,,5,,,,,,,,6
June 02 2015,Culex,,,Female,,,,,,,,,,,,0
May 27 2014,Culiseta,morsitans,,Female,,,,,,,,,,,,0
May 27 2014,Mansonia,perturbans,,Female,,,,,,,,,,,,0
May 27 2014,Anopheles,earlei,,Female,,,,,,,,,,,,0
May 27 2014,,,Unknown,Female,,,,,,,,,,,,0
May 27 2014,,,,Male,11,14,,7,2,8,1,,,5,4,52
June 03 2014,Aedes,,,Female,,,,,,1,,,,,,1
June 03 2014,Aedes,,Black legs,Female,5,2,,,,,,,,,,7
June 03 2014,Aedes,cataphylla,Black legs,Female,,,,,,,,,,,,0
June 03 2014,Aedes,cinereus,Black legs,Female,,,,,,,,,,,,0
June 03 2014,Aedes,communis,Black legs,Female,,,,,,,,,,,,0
June 03 2014,Aedes,diantaeus,Black legs,Female,,,,,,,,,,,,0
June 03 2014,Aedes,hexodontus,Black legs,Female,,,,,,,,,,,,0
June 03 2014,Aedes,impiger,Black legs,Female,,,,,,,,,,,,0
June 03 2014,Aedes,implicatus,Black legs,Female,,,,,,,,,,,,0
June 03 2014,Aedes,intrudens,Black legs,Female,,,,,,,,,,,,0
June 03 2014,Aedes,pionips,Black legs,Female,,,,,,,,,,,,0
June 03 2014,Aedes,provocans,Black legs,Female,,,,,,,,,,,,0
June 03 2014,Aedes,pullatus,Black legs,Female,,,,,,,,,,,,0
June 03 2014,Aedes,punctor,Black legs,Female,,,,,,,,,,,,0
June 03 2014,Aedes,spencerii,Black legs,Female,,,,,1,,,,,,,1
June 03 2014,Aedes,sticticus,Black legs,Female,,,,,,,,,,,,0
June 03 2014,Aedes,,Banded legs,Female,,,,,,,,,,,,0
June 03 2014,Aedes,campestris,Banded legs,Female,,,,,,,,,,,,0
June 03 2014,Aedes,canadensis,Banded legs,Female,,,,,,,,,,,,0
June 03 2014,Aedes,dorsalis,Banded legs,Female,,,,,,,,,,,,0
June 03 2014,Aedes,euedes,Banded legs,Female,,,,,,,,,,,,0
June 03 2014,Aedes,excrucians,Banded legs,Female,1,,,,,1,,,,,,2
June 03 2014,Aedes,fitchii,Banded legs,Female,,1,,,,,,,,1,,2
June 03 2014,Aedes,flavescens,Banded legs,Female,,,,,1,,,,,,,1
June 03 2014,Aedes,increpitus,Banded legs,Female,,,,,,,,,,,,0
June 03 2014,Aedes,mercurator,Banded legs,Female,,,,,,,,,,,,0
June 03 2014,Aedes,nigromaculis,Banded legs,Female,,,,,,,,,,,,0
June 03 2014,Aedes,riparius,Banded legs,Female,,,,,,,,,,,,0
June 03 2014,Aedes,vexans,Banded legs,Female,,,,,,4,,,,,,4
June 03 2014,Culex,,,Female,,,,,,,,,,,,0
June 03 2014,Culex,tarsalis,,Female,,,,,,,,,,,,0
June 03 2014,Culex,territans,,Female,,,,,,,,,,,,0
June 03 2014,Culiseta,,,Female,,,,,,,,,,,,0
June 03 2014,Culiseta,alaskensis,,Female,,,,,1,,,,,,,1
June 03 2014,Culiseta,impatiens,,Female,,,,,,,,,,,,0
June 03 2014,Culiseta,incidens,,Female,,,,,,,,,,,,0
June 03 2014,Culiseta,inornata,,Female,,,,,,,,,,,1,1
June 03 2014,Culiseta,minnesotae,,Female,,,,,,,,,,,,0
June 03 2014,Culiseta,morsitans,,Female,,,,,1,,,,,,,1
June 03 2014,Mansonia,perturbans,,Female,,,,,,,,,,,,0
June 02 2015,Culex,tarsalis,,Female,,,,,,,,,,,,0
June 03 2014,Anopheles,earlei,,Female,1,,,,,1,,,,,,2
June 03 2014,,,Unknown,Female,,,,,,,,,,,,0
June 03 2014,,,,Male,9,10,,,2,9,,,,3,4,37
June 10 2014,Aedes,,,Female,,,,,,,,,,,,0
June 10 2014,Aedes,,Black legs,Female,,,,,1,,2,,,,4,7
June 10 2014,Aedes,cataphylla,Black legs,Female,,,,,,,,,,,,0
June 10 2014,Aedes,cinereus,Black legs,Female,,,,,,,,,,,,0
June 10 2014,Aedes,communis,Black legs,Female,,,,,,,,,,,,0
June 10 2014,Aedes,diantaeus,Black legs,Female,,,,,,,,,,,,0
June 10 2014,Aedes,hexodontus,Black legs,Female,,,,,,,,,,,,0
June 10 2014,Aedes,impiger,Black legs,Female,,,,,,,,,,,,0
June 10 2014,Aedes,implicatus,Black legs,Female,,,,,,,,,,,,0
June 10 2014,Aedes,intrudens,Black legs,Female,,,,,,,,,,,,0
June 10 2014,Aedes,pionips,Black legs,Female,,,,,,,,,,,,0
June 10 2014,Aedes,provocans,Black legs,Female,,,,,,,,,,,,0
June 10 2014,Aedes,pullatus,Black legs,Female,,,,,,,,,,,,0
June 10 2014,Aedes,punctor,Black legs,Female,,,,,,,,,,,,0
June 10 2014,Aedes,spencerii,Black legs,Female,,,,,,,,,,,,0
June 10 2014,Aedes,sticticus,Black legs,Female,,,,,,,,,,,,0
June 10 2014,Aedes,,Banded legs,Female,,,,,,,,,,,,0
June 10 2014,Aedes,campestris,Banded legs,Female,,,,,,,,,,,,0
June 10 2014,Aedes,canadensis,Banded legs,Female,,,,,,,,,,,,0
June 10 2014,Aedes,dorsalis,Banded legs,Female,,,,,,,,,,,,0
June 10 2014,Aedes,euedes,Banded legs,Female,1,,,3,,,,,,,,4
June 10 2014,Aedes,excrucians,Banded legs,Female,1,1,,,1,1,1,,,,,5
June 10 2014,Aedes,fitchii,Banded legs,Female,2,2,,1,2,,,,,,1,8
June 10 2014,Aedes,flavescens,Banded legs,Female,1,1,,,,,,,,,,2
June 10 2014,Aedes,increpitus,Banded legs,Female,,,,,,,,,,,,0
June 10 2014,Aedes,mercurator,Banded legs,Female,,,,,,,,,,,,0
June 10 2014,Aedes,nigromaculis,Banded legs,Female,,,,,,,,,,,,0
June 10 2014,Aedes,riparius,Banded legs,Female,,,,,,,,,,,,0
June 10 2014,Aedes,vexans,Banded legs,Female,,,,,,,,,,,,0
June 10 2014,Culex,,,Female,,,,,,,,,,,,0
June 10 2014,Culex,tarsalis,,Female,,,,,,,,,,,,0
June 10 2014,Culex,territans,,Female,,,,,,,,,,,,0
June 10 2014,Culiseta,,,Female,,,,,,,,,,,,0
June 10 2014,Culiseta,alaskensis,,Female,1,,,,,,,,,,,1
June 10 2014,Culiseta,impatiens,,Female,,,,,,,,,,,,0
June 10 2014,Culiseta,incidens,,Female,,1,,,,,,,,,,1
June 10 2014,Culiseta,inornata,,Female,1,,,,,,1,,,,2,4
June 10 2014,Culiseta,minnesotae,,Female,,,,,,,,,,,,0
June 10 2014,Culiseta,morsitans,,Female,,,,,,,,,,,,0
June 10 2014,Mansonia,perturbans,,Female,,,,,,,,,,,,0
June 10 2014,Anopheles,earlei,,Female,,,,,,,,,,,,0
June 10 2014,,,Unknown,Female,,1,,,,,,,,,,1
June 10 2014,,,,Male,5,7,,2,,5,,,,1,7,27
June 17 2014,Aedes,,,Female,,1,,,,1,2,,,,1,5
June 17 2014,Aedes,,Black legs,Female,1,,,3,3,1,4,,,,2,14
June 17 2014,Aedes,cataphylla,Black legs,Female,,,,,,,,,,,,0
June 17 2014,Aedes,cinereus,Black legs,Female,,,,,,,,,,,,0
June 17 2014,Aedes,communis,Black legs,Female,,,,,,,,,,,,0
June 17 2014,Aedes,diantaeus,Black legs,Female,,,,,,,,,,,,0
June 17 2014,Aedes,hexodontus,Black legs,Female,,,,,,,,,,,,0
June 17 2014,Aedes,impiger,Black legs,Female,,,,,,,,,,,,0
June 17 2014,Aedes,implicatus,Black legs,Female,,,,,,,,,,,,0
June 17 2014,Aedes,intrudens,Black legs,Female,,,,,,,,,,,,0
June 17 2014,Aedes,pionips,Black legs,Female,,,,,,,,,,,,0
June 17 2014,Aedes,provocans,Black legs,Female,,,,,,,,,,,,0
June 17 2014,Aedes,pullatus,Black legs,Female,,,,,,,,,,,,0
June 17 2014,Aedes,punctor,Black legs,Female,,,,,,,,,,,,0
June 17 2014,Aedes,spencerii,Black legs,Female,,,,,,,,,,,,0
June 17 2014,Aedes,sticticus,Black legs,Female,,,,,,,,,,,,0
June 17 2014,Aedes,,Banded legs,Female,,,,,,,,,,,,0
June 17 2014,Aedes,campestris,Banded legs,Female,,,,,,,,,,,,0
June 17 2014,Aedes,canadensis,Banded legs,Female,,,,,,,,,,,,0
June 17 2014,Aedes,dorsalis,Banded legs,Female,,,,,,,,,,,,0
June 17 2014,Aedes,euedes,Banded legs,Female,,3,,5,,1,1,,,,1,11
June 17 2014,Aedes,excrucians,Banded legs,Female,1,,,4,3,,,,,,1,9
June 17 2014,Aedes,fitchii,Banded legs,Female,,,,1,,,,,,,3,4
June 17 2014,Aedes,flavescens,Banded legs,Female,3,2,,,,,1,,,,,6
June 17 2014,Aedes,increpitus,Banded legs,Female,,,,,,,,,,1,,1
June 17 2014,Aedes,mercurator,Banded legs,Female,,,,,,,,,,,,0
June 17 2014,Aedes,nigromaculis,Banded legs,Female,,,,,,,,,,,,0
June 17 2014,Aedes,riparius,Banded legs,Female,,,,,,,1,,,,,1
